Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2452956afeca598aa7adb056e0112b212bdc44a022c7a622250cbbe59437081b,2020-04,Gwent Police,Gwent Police,-3.244250,51.765624,On or near Sports/Recreation Area,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
48cfc334aee511eaaebcfc025d9fe16a13bd5f314373ff0eb5d5b798a6711f52,2020-04,Gwent Police,Gwent Police,-3.218100,51.571849,On or near STATION TERRACE,W01001425,Caerphilly 024D,Offender given penalty notice
adbd2b0930ff2c2b80158d2b58a9282ddd0d6e415db7712b8bd6659c4ec044aa,2020-04,Gwent Police,Gwent Police,-2.990709,51.583260,On or near MELLON STREET,W01001687,Newport 014D,Suspect charged
8ba30c88926c5861f0c2a075dcbe8b66e84530679a405749e942a2977e8deaed,2020-04,Gwent Police,Gwent Police,-2.985259,51.592864,On or near ALFRED STREET,W01001676,Newport 007B,Unable to prosecute suspect
e246a57a9e61d4ef2c46fb3c3fb6b7965f0bd2b3a5464c19106d14f04bc17cff,2020-04,Gwent Police,Gwent Police,-2.691356,51.651565,On or near Sports/Recreation Area,W01001583,Monmouthshire 007B,Offender given penalty notice
1d02582e3ddd80cf0afabfae7ed0f700fde501c6169a710dd2e6e0992dd5e4df,2020-04,Gwent Police,Gwent Police,-3.229332,51.689101,On or near Police Station,W01001338,Caerphilly 004C,Suspect charged
27b8824fed503d20e52105d9346ea68a8fbe1d5f0dc870691af5754c77e461ff,2020-04,Gwent Police,Gwent Police,-3.208587,51.577684,On or near BUXTON COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
04cd0456e5f61bf9ee82b4b731b8d7fbd234921c7232f72592d1a43031c86c72,2020-04,Gwent Police,Gwent Police,-3.027211,51.684983,On or near ST HILDA'S ROAD,W01001515,Torfaen 006B,Unable to prosecute suspect
943d71afa26bd32b7c7215bcb3cc8c22c859b952b74d18033451efb81bad6f88,2020-04,Gwent Police,Gwent Police,-3.026525,51.607940,On or near HUMBER ROAD,W01001620,Newport 003D,Unable to prosecute suspect
d332fe90ab73313c795d9d94b1e8114a286164ba87cd696e24f197005b1ba1bc,2020-04,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Unable to prosecute suspect
ac33a75fa69d39bdb8d8ea0e4ed937faa4cf667e05c53c1af3365d61fee8a51b,2020-04,Gwent Police,Gwent Police,-3.037094,51.694634,On or near LON Y BRYN,W01001496,Torfaen 004B,Unable to prosecute suspect
8b43b0454eac4fc883bb0fbe8bf3e977535c3030068c88d3760d32a2b82b8e6a,2020-04,Gwent Police,Gwent Police,-3.071651,51.733481,On or near PISGAH CLOSE,W01001483,Torfaen 002B,Unable to prosecute suspect
62be19f6af1d757f3e59ec4e0afa779ac2b5c6d90c5474a2394107871531fe82,2020-04,Gwent Police,Gwent Police,-3.236645,51.592696,On or near HEOL LAS,W01001400,Caerphilly 019F,Unable to prosecute suspect
605a5943bbc8161b71d4c1afe5aeca31f9d104b30f46f65fef9df748fbcdd35f,2020-04,Gwent Police,Gwent Police,-3.020781,51.576546,On or near BEN JONSON WAY,W01001632,Newport 017D,Unable to prosecute suspect
f7a1f4564b9e30a7acea27fa0625432d7a9ea08d77944609db04148cd816fd38,2020-04,Gwent Police,Gwent Police,-2.967729,51.614365,On or near LODGE ROAD,W01001626,Newport 001D,Unable to prosecute suspect
959dfc59f04883a0dc8956065c14d42d075146e769020462506e33a55a306fd0,2020-04,Gwent Police,Gwent Police,-2.759532,51.587241,On or near THE AVENUE,W01001598,Monmouthshire 010F,Suspect charged
834cad48cf1df7339f0c63fd53c970090ef8b489667e5ae231bc799e026ff934,2020-04,Gwent Police,Gwent Police,-2.983889,51.593631,On or near BISHOP STREET,W01001676,Newport 007B,Suspect charged
8f52b2647c26236a8b292e1101615f12b04aee08010fcdf6642aa8fca4f281cd,2020-04,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Suspect charged
0b9214d519b930280de48644c86946533ec626dffd1f09a17a61355124cd22f7,2020-04,Gwent Police,Gwent Police,-3.216250,51.779009,On or near Shopping Area,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
07452efe90c3abfa4a8d5d2927848c4f974894e010b81b4e6637d8a46a4747e6,2020-04,Gwent Police,Gwent Police,-3.060626,51.710959,On or near OLD SCHOOL PLACE,W01001523,Torfaen 004C,Unable to prosecute suspect
b3584a8909a53d83cdd70363e8b457e65fa09ada8865578978826a0e29449e24,2020-04,Gwent Police,Gwent Police,-3.038431,51.609508,On or near WELLAND CIRCLE,W01001619,Newport 003C,Suspect charged
f5aaf89bba8d549aa3293e0d2a7678d5fc0482f86970f6f719e4bb0714a4cb68,2020-04,Gwent Police,Gwent Police,-3.227105,51.584748,On or near DYLAN DRIVE,W01001371,Caerphilly 022A,Unable to prosecute suspect
6c9fafd2273e281e94c1174b8baf89a83cd0d0e25fde029e3725f90f2a98ab33,2020-04,Gwent Police,Gwent Police,-3.237088,51.659437,On or near PARC DERWEN,W01001363,Caerphilly 012A,Unable to prosecute suspect
1cd2e8cc35ef647829229ed1998d28c64c34930073569b94ab237493e52e6bb5,2020-04,Gwent Police,Gwent Police,-2.962115,51.581106,On or near DOWNING STREET,W01001648,Newport 015G,Unable to prosecute suspect
85af11fd7f5a1c667f8db4ec88f3e49fae26fc8c3a5e86b82dfaeecd821c9e7f,2020-04,Gwent Police,Gwent Police,-3.236645,51.592696,On or near HEOL LAS,W01001400,Caerphilly 019F,Unable to prosecute suspect
a1208fbdc33c8268dabb9c05bdbe920121fc7ee45bc4b3dbad32f4f2dd681b54,2020-04,Gwent Police,Gwent Police,-3.134876,51.728311,On or near CASTLE STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
f46d8f68b37beb77b2c24b336a48f94d429000b63eaa6298fe84aaa0e85c60b1,2020-04,Gwent Police,Gwent Police,-2.674802,51.633831,On or near STRONGBOW ROAD,W01001559,Monmouthshire 008A,Unable to prosecute suspect
a403966b1b501fd867f25a9fcb13944969ee402057fc0e0a200c6b0624a0eef0,2020-04,Gwent Police,Gwent Police,-3.258879,51.741920,On or near STATION ROAD,W01001374,Caerphilly 001A,Unable to prosecute suspect
35569292a9c245a6cfbf88edc98378ecd527beb184b8fae1c550014adf1098f8,2020-04,Gwent Police,Gwent Police,-3.005635,51.838508,On or near POPLARS COURT,W01001571,Monmouthshire 001D,Formal action is not in the public interest
d25f4e61a53115179e22201c0c044462f1797764859a95fad3b188808e9908f1,2020-04,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Unable to prosecute suspect
419410483b6959890cb0f8c7bcc15d21a6d53153f31bb33f646aa642c8c22012,2020-04,Gwent Police,Gwent Police,-2.911875,51.602647,On or near OLD LANGSTONE COURT ROAD,W01001639,Newport 004A,Unable to prosecute suspect
eb60a00b42bf28e0dcf6f0b8a450d68fa60f48ed631b19b5fd3fabd16c2c0734,2020-04,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
3f99571500fc0c2146174659a0fcabc642c26b9da1cbd91f9afa46fe9283fa8d,2020-04,Gwent Police,Gwent Police,-3.250217,51.659505,On or near GELLIWEN STREET,W01001418,Caerphilly 008E,Unable to prosecute suspect
20e5d7188898c993004df3131a2dfbf2c2d9428b1161e7c1b5a8d0c5b28af128,2020-04,Gwent Police,Gwent Police,-3.103295,51.614014,On or near Parking Area,W01001411,Caerphilly 017A,Unable to prosecute suspect
dd12108d9e9796a7895fdf7024273eefa009a935244eaedf824a0e509fd593cd,2020-04,Gwent Police,Gwent Police,-2.997427,51.582259,On or near VICARAGE HILL,W01001686,Newport 014C,Unable to prosecute suspect
075578c69e52bfe8e18e6dd59df0832467a467f14eab7c41379e10b8e0fec9cf,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
be2dd0ecfca627e2a91f73929157374590ca26620e20827b7b9a4c13291fe5c3,2020-04,Gwent Police,Gwent Police,-3.157784,51.613300,On or near DUFFRYN ROAD,W01001430,Caerphilly 015B,Unable to prosecute suspect
07352ef0c69f06f65d4d2ec1df29c356aee0c926a96f3e1c1c06c791ffb32c13,2020-04,Gwent Police,Gwent Police,-2.988464,51.576274,On or near NEW STREET,W01001659,Newport 018A,Unable to prosecute suspect
9b058e417ac378ddba58b4486804be13edac6b7a9e4f98bc4d3087ec9b9f04f7,2020-04,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Unable to prosecute suspect
5f04987064672020f5f51a1913893c57402ab557bafd2f986bf04cbaa6e79d6d,2020-04,Gwent Police,Gwent Police,-2.967729,51.614365,On or near LODGE ROAD,W01001626,Newport 001D,Unable to prosecute suspect
346a7191f11db2f30cf91de3a11ab3c02d2517f24ba1f6fd4e268e64bfd7db3e,2020-04,Gwent Police,Gwent Police,-3.256658,51.663941,On or near ANEURIN BEVAN AVENUE,W01001414,Caerphilly 008A,Unable to prosecute suspect
a4c7f30a9b47a7cd5193de887b8562e20c45b1834f12f028276859b22ea8263c,2020-04,Gwent Police,Gwent Police,-3.211910,51.670526,On or near WAUN BORFA ROAD,W01001352,Caerphilly 007A,Unable to prosecute suspect
05a7ab51046248ba4d82c8315981c400f5cfc48365eff80e299032c7d4c1f8b1,2020-04,Gwent Police,Gwent Police,-3.231991,51.602114,On or near RICHMOND CLOSE,W01001367,Caerphilly 019B,Suspect charged
7b757b31d83d433e86215e5e13c953e4a1b8bd9e984a2320c67ff7db4fffd427,2020-04,Gwent Police,Gwent Police,-2.987284,51.571069,On or near STEPHENSON STREET,W01001660,Newport 018B,Unable to prosecute suspect
4893bf3bde6a6cad2bb17c2907ec878e1e3905a5f872cbc0173320b7043ee2c0,2020-04,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Unable to prosecute suspect
b7575913f15765b122ec0ebc84295883d25d4ef9def9a3cbd5e7bc99a534db90,2020-04,Gwent Police,Gwent Police,-3.190865,51.656579,On or near BLACKWOOD ROAD,W01001403,Caerphilly 011C,Suspect charged
9ff0337b00487da42131a2494e4bcef86d1fca3381a954a3406112c4499898c0,2020-04,Gwent Police,Gwent Police,-3.006392,51.588890,On or near Parking Area,W01001603,Newport 012C,Suspect charged
68b563c0969dace469ed2c9900a6d8df99fb116285bea14098251f28419f86fa,2020-04,Gwent Police,Gwent Police,-2.838294,51.587019,On or near B4245,W01001572,Monmouthshire 011A,Suspect charged
42236185505322308df5dd465f75cfddf75300b6dfd2f88521133abe9bff0ecb,2020-04,Gwent Police,Gwent Police,-3.217174,51.780483,On or near ST TEILO'S CLOSE,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
781779db53789cd29a2a45c449a9e13cf988e5c99371693f808284971975b58a,2020-04,Gwent Police,Gwent Police,-2.892503,51.595557,On or near HAWTHORN CLOSE,W01001650,Newport 004E,Unable to prosecute suspect
e8aa58658fb490fd102c15b182e2d75fef4b207c58df53d2a83316dde793edd8,2020-04,Gwent Police,Gwent Police,-2.991348,51.590736,On or near Nightclub,W01001693,Newport 013E,Suspect charged
9db87cfbfa275122849afd84ff8466727b26c868983d32468eb1a482db907ba7,2020-04,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Suspect charged
5a3d7819bbc55fdbd530dc9bf414d5d2ae5077b3b3fa6e96303a37d2a84fc283,2020-04,Gwent Police,Gwent Police,-2.703014,51.824667,On or near LON LEASBROOK,W01001554,Monmouthshire 004C,Unable to prosecute suspect
331f4a00e332023f2f6425929cc9fdfa4478d9e16cb76a1b13b25d9802982954,2020-04,Gwent Police,Gwent Police,-2.961495,51.596847,On or near ROMNEY CLOSE,W01001614,Newport 005A,Suspect charged
47cd42e9be768b1bbe459b17fbb64f09952285211156dd845257a400d1569371,2020-04,Gwent Police,Gwent Police,-3.238416,51.774327,On or near ST JAMES WAY,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
63f80049ae7b05fb72147a21573819a898ccadf0f798922ed8ee17bcedca1ef7,2020-04,Gwent Police,Gwent Police,-3.162410,51.482765,On or near METEOR STREET,W01001696,Cardiff 036C,Unable to prosecute suspect
0182918d4ba6f273c9ca8848fc59c5a13287d5cfea44282bddb0144b44b156ad,2020-04,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
981eefdc131cdf41640946a500e2cceebaa83a46cbb5120edda8719c462b323a,2020-04,Gwent Police,Gwent Police,-3.218356,51.777558,On or near TREDEGAR ROAD,W01001459,Blaenau Gwent 007D,Suspect charged
fe2c2ed8a8dbbe87690984b2b8cec8c41aa82136709eb9d37b94a9f35602526e,2020-04,Gwent Police,Gwent Police,-2.985959,51.592552,On or near GLOSTER PLACE,W01001676,Newport 007B,Unable to prosecute suspect
ca35b169f5e3a01a07873fe42969a0bf5b611f0b39325f1c42468a2b5e1543fc,2020-04,Gwent Police,Gwent Police,-3.255501,51.663414,On or near DAN-Y-GAER ROAD,W01001414,Caerphilly 008A,Suspect charged
228606e23cbf944499cc1acdfa78f2484980e52ade78aa8ca0cc4d04b286728b,2020-04,Gwent Police,Gwent Police,-3.026157,51.557671,On or near Sports/Recreation Area,W01001689,Newport 019D,Suspect charged
ca15f50d98f568b160560fde8cbcb5593302c91c2de257ce1806bdf4bdaafebb,2020-04,Gwent Police,Gwent Police,-3.206474,51.703761,On or near PANTYCEFN ROAD,W01001334,Caerphilly 005A,Suspect charged
127bc4aef1aa326cae26a2feede7f97e656b96434df250e987a96f59bdd33fbb,2020-04,Gwent Police,Gwent Police,-3.202885,51.768105,On or near Hospital,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
d752de882098ee6ac0dec0dff786f83d90ddb8573088d8acc4813345babb838e,2020-04,Gwent Police,Gwent Police,-2.999110,51.597144,On or near A4051,W01001681,Newport 006B,Unable to prosecute suspect
eb997f2ea99a435cdd1d50d8b744d6b0c66f74b2cd97bcbdd6dda17bb761e54f,2020-04,Gwent Police,Gwent Police,-3.206916,51.579437,On or near ATTLEE COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
8d64de18ae2909883ed6ded641dd592467f0c3e3104f57e50fdd769dff601617,2020-04,Gwent Police,Gwent Police,-2.982054,51.597530,On or near FARM LANE,W01001680,Newport 007E,Offender given a drugs possession warning
0e6923224ad19d640f2656234ec68c3e2c618d194fb15d07f3d9d628232b5f19,2020-04,Gwent Police,Gwent Police,-3.149455,51.743662,On or near ARAEL VIEW,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
b369c909593b5ba62800f80612d7ad8f6ae2a31b7341381700a3ca7a7bb58b69,2020-04,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Offender given a caution
26eb6468a2a2fd5fa670a5001f47edd47161d6196ac84ff6c900daad53b8ab26,2020-04,Gwent Police,Gwent Police,-2.983796,51.590664,On or near Petrol Station,W01001692,Newport 011E,Unable to prosecute suspect
c2fc2dc9cd0325f8baa781a062667af4291e1352c85fb2f86bad886d2a7d4621,2020-04,Gwent Police,Gwent Police,-3.007122,51.612748,On or near HALDANE PLACE,W01001654,Newport 002D,Unable to prosecute suspect
11a62e080f75b91e5faf201c3e4f941f3730690e39fca5dfb422912837e50b93,2020-04,Gwent Police,Gwent Police,-3.054814,51.714356,On or near TERAS AFON LLWYD,W01001529,Torfaen 003B,Suspect charged
f94ab0367da1119f994c747b8c199cef0253c39e56e5df16b003cb40c207be33,2020-04,Gwent Police,Gwent Police,-2.671023,51.624439,On or near SOMERSET WAY,W01001593,Monmouthshire 008E,Formal action is not in the public interest
128af33f43fb88f5fafa346851c33d77416e75272f520c7b553ee83758993024,2020-04,Gwent Police,Gwent Police,-3.009449,51.688302,On or near CLAIRWAIN,W01001510,Torfaen 005A,Unable to prosecute suspect
1808206f1876fb33b63cd91625c10056ba921d015d15c916a95247823ceced72,2020-04,Gwent Police,Gwent Police,-3.020578,51.654388,On or near GWENT SQUARE,W01001506,Torfaen 010A,Unable to prosecute suspect
6b597f21027b2e97b9bed2ebaabcfa3427f1293b3c10a2b28aae0ca3aaf9394b,2020-04,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Suspect charged
90e06ed545164adc16d5dd3406fc80eb3290b08eb1508b75ff8f9cd44ce55bdd,2020-04,Gwent Police,Gwent Police,-3.213156,51.790128,On or near GLANFFRWD AVENUE,W01001438,Blaenau Gwent 004A,Suspect charged
b6ad125c550aad7c13c3168843d1f187adb61b1c3f0b03e151448200349787a7,2020-04,Gwent Police,Gwent Police,-2.970673,51.615608,On or near LODGE HILL,W01001626,Newport 001D,Unable to prosecute suspect
3a770f3d030d3646c1f924c888ca2c4ad563d5ef31073f3fa55833e81c2f4738,2020-04,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Suspect charged
6d16ff5354cb669b8f4833da52d4c1e8e6db3ab257b38cc9b20ba6262cb3a832,2020-04,Gwent Police,Gwent Police,-3.026069,51.608232,On or near YEO ROAD,W01001617,Newport 003A,Unable to prosecute suspect
852ba220148762badc9cb4c19ace656cf5bcb3bb11ddd271325158ae664e4528,2020-04,Gwent Police,Gwent Police,-3.021614,51.609188,On or near AVON CLOSE,W01001618,Newport 003B,Suspect charged
64c8bfab314b1f8091ef12ea24eedb3d31ffefa48565be9533cf2bd4093e8fad,2020-04,Gwent Police,Gwent Police,-3.277922,51.611343,On or near SCHOOL STREET,W01001332,Caerphilly 018C,Unable to prosecute suspect
085eab2efcce32583cddd10c07a28a3c508ff21e8da8913f8d2c3a9554cb743a,2020-04,Gwent Police,Gwent Police,-3.028453,51.552049,On or near OXWICH GROVE,W01001913,Newport 020F,Suspect charged
237783b1b9148236c037d00916761dbcb6c4199ed4c0714199837f5eb210baf5,2020-04,Gwent Police,Gwent Police,-2.671023,51.624439,On or near SOMERSET WAY,W01001593,Monmouthshire 008E,Suspect charged
847cb2cb6611bb68f21236845d2059d46a232fe6fb69f20f9da6b4366f5eb872,2020-04,Gwent Police,Gwent Police,-2.813979,51.772036,On or near Petrol Station,W01001581,Monmouthshire 005E,Suspect charged
cd9acb449aa258735ecdf8b2ff0274585aa20024271373759d96244b57fd55d3,2020-04,Gwent Police,Gwent Police,-3.213810,51.672367,On or near PENCOED AVENUE,W01001352,Caerphilly 007A,Suspect charged
cd290365f3788cdf11028f43efad087e5726e8f89358f98232718ff5457dce03,2020-04,Gwent Police,Gwent Police,-3.190009,51.474693,On or near JUBILEE STREET,W01001764,Cardiff 044A,Suspect charged
c5e499b304b167f915c5588c84e85c043c4a7e9f833515f77e9e7c847859b38f,2020-04,Gwent Police,Gwent Police,-3.156293,51.765264,On or near EAST PENTWYN ROAD,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
5bd2079be49e8e07e03d972c193fb1fca404fdcde240f22bd793b11188146d2d,2020-04,Gwent Police,Gwent Police,-3.041238,51.703058,On or near Shopping Area,W01001524,Torfaen 004D,Unable to prosecute suspect
dcbc1a4677e8b4a76f695cf1aac8330c7c39e7225ac13b6428027c2304eaeb6f,2020-04,Gwent Police,Gwent Police,-3.248828,51.723046,On or near RAILWAY TERRACE,W01001386,Caerphilly 002E,Unable to prosecute suspect
4073873c12b1e752a1895642235ab01874c13a23a73be804db718873784310c0,2020-04,Gwent Police,Gwent Police,-3.058093,51.709732,On or near HEOL HANDBURY,W01001523,Torfaen 004C,Investigation complete; no suspect identified
0a2cec1bf2730dead9ff45be951b7e3d53c9c6f811bff35d594ca93e920bee5f,2020-04,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
35c51468a1886d10cc2a0a42568a97a320e91f62f79a6a805ee1951c3e2d50f1,2020-04,Gwent Police,Gwent Police,-2.774972,51.588705,On or near IFTON LANE,W01001582,Monmouthshire 011D,Investigation complete; no suspect identified
152c5925f73d04b3cea07be6fe41be40ce68e403d33c1ce3c88cdbe88403c4a1,2020-04,Gwent Police,Gwent Police,-3.010887,51.556652,On or near SCHOONER CLOSE,W01001688,Newport 019C,Investigation complete; no suspect identified
8dee6b03bebde210c2f6dd91302ec2f5b22145bc9b1dc8181a968690b4e050f9,2020-04,Gwent Police,Gwent Police,-3.006838,51.826045,On or near MAPLE CLOSE,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
85b075f92d01f4618e7f2a822d788ff5bf511ef9188bc4095d593e4afb88d840,2020-04,Gwent Police,Gwent Police,-3.188454,51.592043,On or near BEVAN RISE,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
62f571bec6f9caf838da9d61f8b5b3073ca06caae2ef5f1e0b538ecd3ae0c75b,2020-04,Gwent Police,Gwent Police,-3.035835,51.697801,On or near RHES PEN-Y-GRIAG,W01001524,Torfaen 004D,Investigation complete; no suspect identified
9989b49ce1973c2bdbc169f4c023e760c66b093bec741c4e3204575d82288ae1,2020-04,Gwent Police,Gwent Police,-3.129672,51.617090,On or near TREDEGAR STREET,W01001355,Caerphilly 015A,Investigation complete; no suspect identified
e2eb17d365e7a394e331219c5ff6c3cc8511b21ffffaaa5d330e4e2edc4ca820,2020-04,Gwent Police,Gwent Police,-3.134596,51.643649,On or near A467,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
56ae25c81491ebcfb21cbef2710ec1c8c2c0fd7be7ccef375732e23745a44a59,2020-04,Gwent Police,Gwent Police,-3.138413,51.663340,On or near PANT ROAD,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
d191b54c7304ee4794d966eb2075872a55ad4c8c8fa6e823614e8bdc8af9d152,2020-04,Gwent Police,Gwent Police,-3.049529,51.706185,On or near WAINFELIN AVENUE,W01001540,Torfaen 004E,Investigation complete; no suspect identified
a229f00086973059a4054c1b7850e1b1f8b16137b1172f8c80a031cb989beb43,2020-04,Gwent Police,Gwent Police,-3.150532,51.768378,On or near BEECH TREE CRESCENT,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
923e6f09abf1693199ac3f2d4d53d776a07f9d434779b764363e469a1f728b01,2020-04,Gwent Police,Gwent Police,-3.181888,51.591579,On or near Petrol Station,W01001341,Caerphilly 020B,Investigation complete; no suspect identified
b042b6046eba26386b34c8a05e97f014ede1133d9b5d2460f31cf8a97e77b4c7,2020-04,Gwent Police,Gwent Police,-3.210467,51.587088,On or near LINDEN GROVE,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
9e1a1974d6b3d1b8ab9b31583223eef2be4f8709fb7abccff7a8db4101a1c776,2020-04,Gwent Police,Gwent Police,-3.205542,51.579325,On or near HARTSHORN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
578c8bd89465ea11dba1054d909e9c2e079b072148df21c9187dff0ec8d912fe,2020-04,Gwent Police,Gwent Police,-3.000396,51.597861,On or near GOODRICH LANE,W01001681,Newport 006B,Investigation complete; no suspect identified
b8b52a5a0a334a65f46b8a1e49e91078c0195e1795b037d81d00c097196304cd,2020-04,Gwent Police,Gwent Police,-2.954019,51.578403,On or near HILLVIEW CRESCENT,W01001648,Newport 015G,Investigation complete; no suspect identified
97e258fe1366db3240acafedcea688969438403382d0bc95c1f2f5e07c5c9494,2020-04,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
79e456c5ac1a0d75362ed4a802bbbc36c0055f4e2ae4dc9d3e144e657cec829b,2020-04,Gwent Police,Gwent Police,-2.991101,51.582717,On or near ROBBIN'S LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
69b7b2d54547502d4aa672efa6dea3ce24d44f7f5156933c50cb9f4b79a2ac9d,2020-04,Gwent Police,Gwent Police,-3.028654,51.690563,On or near STAFFORD ROAD,W01001514,Torfaen 006A,Investigation complete; no suspect identified
4568fc284bdcad1909649f52a557af49a0b20d0bfb372e797a0965b94b626170,2020-04,Gwent Police,Gwent Police,-2.969376,51.577144,On or near Sports/Recreation Area,W01001647,Newport 015F,Investigation complete; no suspect identified
86df8d59ee456ec921193a9f150cfc318342d952e436f89802c525af57c0119a,2020-04,Gwent Police,Gwent Police,-3.090708,51.610085,On or near Parking Area,W01001410,Caerphilly 016D,Investigation complete; no suspect identified
84096cf6470775e92cdb9fed83b6f9b1988bfb37140dfe541bb9d3e45c0fff3b,2020-04,Gwent Police,Gwent Police,-3.137852,51.705003,On or near Sports/Recreation Area,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
0d9103538a336ccd2ced7b8fa13b9cbdab0fbbb9b3b18988ab8546e2ada3c513,2020-04,Gwent Police,Gwent Police,-3.007682,51.632156,On or near WILLIAM BROWN CLOSE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
77e01eb17aec9f89a8fb5a835acc16c006bd49ccd52223ad0f8985cb4345059b,2020-04,Gwent Police,Gwent Police,-3.284491,51.722679,On or near Parking Area,W01001360,Caerphilly 002A,Investigation complete; no suspect identified
f594ae26cce36ad973af7da07e652c03ba21dfaf594b554a5562b6d1734ea018,2020-04,Gwent Police,Gwent Police,-3.042269,51.715214,On or near TALFAEN CLOSE,W01001530,Torfaen 003C,Investigation complete; no suspect identified
2d459b96ade106c5d0f1ab95e8833bafc64420efedc2b29c7bac8ba78e52a6c3,2020-04,Gwent Police,Gwent Police,-3.051953,51.657187,On or near PERRY COURT,W01001536,Torfaen 009C,Investigation complete; no suspect identified
5c9ad8b65a7e3afa665d9a9b26879ac87cc7021d57ba8bdb0390fbf5b792f68f,2020-04,Gwent Police,Gwent Police,-2.972132,51.583847,On or near REDVERS STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
7f09264978d072ee259e219f8c8f8b19b3e95452205ef7a0ad45f40e862e5937,2020-04,Gwent Police,Gwent Police,-3.152637,51.615914,On or near WOODSIDE WALK,W01001430,Caerphilly 015B,Investigation complete; no suspect identified
051e6f9e728a1e62d5020b5fb465bd7c1246f368dc8d196b1cc843b832e48670,2020-04,Gwent Police,Gwent Police,-2.705136,51.672415,On or near DEVAUDEN ROAD,W01001583,Monmouthshire 007B,Investigation complete; no suspect identified
4298462d07824d5e4e84fe908c3f272bfd3ca5ed03d6a590b5e5f763a136dab5,2020-04,Gwent Police,Gwent Police,-3.021364,51.610934,On or near LIVALE COURT,W01001618,Newport 003B,Investigation complete; no suspect identified
d54c7bc059e9c9a6d7502763f0ab0e91fe5f8859ca97a9115476f584ea7ab148,2020-04,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
dc554c532f2e79f1c0e7cf20476f23a9c1541af2508b942a5900602fbcdfdfeb,2020-04,Gwent Police,Gwent Police,-3.166040,51.785282,On or near BEACON VIEW,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
800e315a97277c26dc8725caced096f21652af1d842fd0ed2eab01cb251a1e77,2020-04,Gwent Police,Gwent Police,-3.245422,51.718685,On or near PLEASANT VIEW,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
0b58771e0a4fba416c7fd7e386c4203bdbc5f30c92a9f67a8399de99b220b838,2020-04,Gwent Police,Gwent Police,-3.005590,51.833878,On or near THE NEWLANDS,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
a255179978e887e5ce851ab4143397a169417904f3fbf4231d331df293c85f22,2020-04,Gwent Police,Gwent Police,-2.973966,51.580550,On or near ST JOHNS ROAD,W01001644,Newport 013C,Investigation complete; no suspect identified
