Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
66daf6a61cf461b3609bd89546a570fa3218e9970255801506729304d34a732f,2021-05,Gwent Police,Gwent Police,-2.992073,51.578321,On or near COULSON CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
9bca7990d8737310fea5d9abb76ec9c5922b4e10c9952bb7638e1b1a091e884c,2021-05,Gwent Police,Gwent Police,-3.024492,51.613227,On or near MEDLOCK CLOSE,W01001622,Newport 003F,Unable to prosecute suspect
f1d342da65feb43f9d8c8f23f50abf52fc4793b5f45e939657732023cc570ef2,2021-05,Gwent Police,Gwent Police,-3.198112,51.797988,On or near CHANDLERS ROAD,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
0dda20c396251bd950402fe750f26f08b65387e761ed47ccb68e061864303c74,2021-05,Gwent Police,Gwent Police,-3.243148,51.686474,On or near HEOL CARADOC,W01001339,Caerphilly 004D,Local resolution
ca05703aa52393d9ce9469b22f1064e2d20b354c8bdaf2147e63344c5c6c818b,2021-05,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
54aa4a031ba82f17bd2b2ef3a9a73a060be80e2fbc460baddc76360ab8f5d4c0,2021-05,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Unable to prosecute suspect
a06306ccb85fe7dd313ec558a1a1a46de23b92d3e74864a6a829d9a6d1eaf078,2021-05,Gwent Police,Gwent Police,-3.041413,51.702490,On or near Shopping Area,W01001524,Torfaen 004D,Unable to prosecute suspect
1c3ac5383500ef793ad35a61f69a980ab2e1ebd960c3d8d21c61afa636f25357,2021-05,Gwent Police,Gwent Police,-2.909032,51.788980,On or near Sports/Recreation Area,W01001566,Monmouthshire 005A,Unable to prosecute suspect
47ba52c234184f14d87405ab71ba220814d1cbed485d62afd11d9ef7505f959c,2021-05,Gwent Police,Gwent Police,-3.005281,51.648379,On or near KIDWELLY ROAD,W01001507,Torfaen 008D,Unable to prosecute suspect
c6fc14c875592510b94351433f038df3418ed209d08bfb85b4c46950cd28db3c,2021-05,Gwent Police,Gwent Police,-3.005281,51.648379,On or near KIDWELLY ROAD,W01001507,Torfaen 008D,Unable to prosecute suspect
580e651c22b8cb837e4ccac5452080dacdf34195b140ff658e79596f28254da3,2021-05,Gwent Police,Gwent Police,-3.230689,51.711917,On or near RUSSELL STREET,W01001385,Caerphilly 002D,Unable to prosecute suspect
ca35a572d704fe805bb2ddb414408f9453bbc74813877fa3fce994eefb26034f,2021-05,Gwent Police,Gwent Police,-3.288462,51.765085,On or near CHURCH STREET,W01001429,Caerphilly 001F,Local resolution
4870553f29f3e35783f80f586d534a15e0f9d14b20d37644daaa1868104dfd3c,2021-05,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
7e70747cabe8fda21d9cf8326e8cbe83cc7afc9a72ae792dbe4a9e0305106154,2021-05,Gwent Police,Gwent Police,-2.988464,51.576274,On or near NEW STREET,W01001659,Newport 018A,Unable to prosecute suspect
c424cc6f3d4d52e915dde79281d3ea4fc8199ebcf2d777776327f4f32f7b1395,2021-05,Gwent Police,Gwent Police,-2.684749,51.735843,On or near HOLMFIELD DRIVE,W01001594,Monmouthshire 007E,Unable to prosecute suspect
706aaf673940efa7e543003f87eb902e0a44806d94f33cf0a2dfe3365b007b9d,2021-05,Gwent Police,Gwent Police,-3.217855,51.778858,On or near TRENANT,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
fb7ff05d67084e4ff53012e8e3530052a9b054ad5ebadf19bf107dd45ef7a249,2021-05,Gwent Police,Gwent Police,-3.026779,51.647986,On or near PROSPECT PLACE,W01001527,Torfaen 010C,Offender given a drugs possession warning
de01fedc909a62ef5529a5dd03bf6686239dfc7ff258bf6174eb8f87da0c172d,2021-05,Gwent Police,Gwent Police,-3.013062,51.583105,On or near OMBERSLEY ROAD,W01001605,Newport 014A,Unable to prosecute suspect
196ad4ab892d89c167460f584fa2eb86794ca3f1cd2524211345fe25fcdce1b1,2021-05,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Unable to prosecute suspect
11445a52fce7a2363944ba3e601968ecf5224e3be47e85452f3e369837b2052a,2021-05,Gwent Police,Gwent Police,-3.192367,51.693394,On or near WOODVILLE TERRACE,W01001335,Caerphilly 005B,Unable to prosecute suspect
4129f56513fff607f712b6eef07692a19a5ca84ed1cf3015fb2df56177a47be4,2021-05,Gwent Police,Gwent Police,-3.220210,51.695266,On or near BEDWELLTY ROAD,W01001325,Caerphilly 003A,Unable to prosecute suspect
da95b98109565a7db21c9678726cbc355e6ca150f2e2ae7f85f36d9f8942e001,2021-05,Gwent Police,Gwent Police,-3.083699,51.769175,On or near SYCAMORE ROAD,W01001487,Torfaen 001A,Unable to prosecute suspect
08b26546845d451f6ed5ca8a778751cc24aa847f343dc77bf36ddf373c352e91,2021-05,Gwent Police,Gwent Police,-3.015319,51.658408,On or near STATION FARM,W01001519,Torfaen 007A,Offender given a drugs possession warning
67ff8d9e243c55ab6ad699a6cb433766dbe2620dfbc5cdad469c69c89880257d,2021-05,Gwent Police,Gwent Police,-3.090499,51.604387,On or near MILL STREET,W01001413,Caerphilly 017C,Unable to prosecute suspect
2c17de958ab61d491cb43401b835fb5f4f493fcda4d3433a6c69aa273c972b29,2021-05,Gwent Police,Gwent Police,-3.229690,51.685240,On or near GILFACH STREET,W01001337,Caerphilly 004B,Offender given a caution
bf8f452aaf8e0cf2cb3e3a1e0966d35e1a95b4c13a337c14eca74fd859918a91,2021-05,Gwent Police,Gwent Police,-2.982381,51.590622,On or near Police Station,W01001692,Newport 011E,Offender given a drugs possession warning
c25db89854c5fc86624ba8548908ee35821e30141213816fa783893e183f3c07,2021-05,Gwent Police,Gwent Police,-2.975884,51.593958,On or near BRYNDERWEN ROAD,W01001691,Newport 011D,Unable to prosecute suspect
359a4525fd62428883a85cf6f0207f990725fb608b3e66e33942853d8e948882,2021-05,Gwent Police,Gwent Police,-3.023657,51.660170,On or near MAN CROMWELL,W01001521,Torfaen 007C,Unable to prosecute suspect
a35bd572e145ee4552ae6624fc9d44395fe6fefff0afd8bf1f8c9fd880f24840,2021-05,Gwent Police,Gwent Police,-3.023461,51.657250,On or near PLAS ISLWYN,W01001519,Torfaen 007A,Unable to prosecute suspect
5f7d2e80b067d018a9a3633c8c08bb6197e906fcb3f05a852a7aab925ddd57a4,2021-05,Gwent Police,Gwent Police,-3.129843,51.650142,On or near TWYN ROAD,W01001328,Caerphilly 014B,Unable to prosecute suspect
2a6557a93f29382322bb4212d56eb9a94633d8f55919ac41bef09dc432a85f4d,2021-05,Gwent Police,Gwent Police,-3.070713,51.737905,On or near HERBERT'S CLOSE,W01001485,Torfaen 002D,Unable to prosecute suspect
f071ac92fdadf4f81dad181014424f6dab3413d11b7278e60948eb21bcbd93c5,2021-05,Gwent Police,Gwent Police,-3.238416,51.774327,On or near ST JAMES WAY,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
4e26d3e2d22efcbb2636e5520f9d7bb23607550f1979b4dc014e23842771135d,2021-05,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Suspect charged
221f0f70a4b0b40cf74ad2d06ce95390ca63c5a13bfd782660cbbe8b9cf4f3ab,2021-05,Gwent Police,Gwent Police,-3.244746,51.657153,On or near SOUTH ROAD,W01001418,Caerphilly 008E,Unable to prosecute suspect
245b1095925fcfac35aa13abf0e4ef80e5ecb24dd48ae1816f52cf65a254685a,2021-05,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
bab222ca19c182133dd7f92028c19f91b9d50f6e0ecfe788b00de8dd3931bbbc,2021-05,Gwent Police,Gwent Police,-2.951186,51.578156,On or near FALLOWFIELD DRIVE,W01001646,Newport 015E,Unable to prosecute suspect
b93cbb9ec8934d2180a226d1bd46c259642751ea160e27401a6781b0f096e3d1,2021-05,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Unable to prosecute suspect
83c85be67fd366406f205de76d5cc467fceae90d70c308f4a506847336cdf882,2021-05,Gwent Police,Gwent Police,-3.019746,51.534807,On or near CHURCH ROAD,W01001912,Newport 020E,Unable to prosecute suspect
ca96784e3642371f397854596f3b254c22bb45b2eee6f20221fb8bd140e11794,2021-05,Gwent Police,Gwent Police,-2.970021,51.579620,On or near Petrol Station,W01001644,Newport 013C,Unable to prosecute suspect
617af5d8bd2cd0f963bb784b11105182296ea1d01e62131bb41ce0f3a26ddbf0,2021-05,Gwent Police,Gwent Police,-3.230026,51.688536,On or near Nightclub,W01001337,Caerphilly 004B,Suspect charged
1aecb1579a359fdc6051a7df4b2e29088b96c4813a9ed06937f32a1bf1a947cb,2021-05,Gwent Police,Gwent Police,-3.002275,51.583503,On or near YORK PLACE,W01001687,Newport 014D,Unable to prosecute suspect
22cacbdda7774c6ee3b4938097bde0bec5352dd876194eaa9185af0213337883,2021-05,Gwent Police,Gwent Police,-3.064045,51.725305,On or near SWAN SQUARE,W01001486,Torfaen 002E,Unable to prosecute suspect
ddafad2a69056ce3debf0740e9f9df7a5b63d36de903834b9f3f9822005b7f4f,2021-05,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Unable to prosecute suspect
26a271e718e2e0b4a385686e86e687b9b8c19d348d68ee3cc01a5b15a79185ab,2021-05,Gwent Police,Gwent Police,-2.719898,51.807931,On or near CINDERHILL STREET,W01001576,Monmouthshire 004D,Unable to prosecute suspect
e988da84bb8e168fbd0d2d49ae900242d3f0a1885ad60d4b47ac65c0068b41ee,2021-05,Gwent Police,Gwent Police,-3.238474,51.684266,On or near PARK VIEW,W01001339,Caerphilly 004D,Local resolution
c6c5f2416c4396e2ca0ed1a17e7b1c323683e5c5b61bf6391d3d92df2643447b,2021-05,Gwent Police,Gwent Police,-3.077863,51.772996,On or near Parking Area,W01001487,Torfaen 001A,Unable to prosecute suspect
02fe647aa341e948e7bff8a3858524270661ebf4cc25468e9ae6fa5aef6de39f,2021-05,Gwent Police,Gwent Police,-3.043468,51.711958,On or near GREENLAND ROAD,W01001531,Torfaen 003D,Unable to prosecute suspect
6db28c8df3efd4f7a0dbe7459a9da296bd027ba98fc1246cd58a4f0a009bb3f0,2021-05,Gwent Police,Gwent Police,-3.166065,51.771084,On or near A467,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
73df9bd098ccfb81c8a9ee9c373283391a88e23b0ca15126cda77342f0f0ea70,2021-05,Gwent Police,Gwent Police,-3.280486,51.758231,On or near MOUNTBATTEN,W01001375,Caerphilly 001B,Unable to prosecute suspect
66ec2e0b024378951dafd176b1ed46e6345b770636fcd24b94007bcab7aedcdf,2021-05,Gwent Police,Gwent Police,-3.142757,51.737100,On or near BARKER AVENUE,W01001453,Blaenau Gwent 008D,Formal action is not in the public interest
49235110cb3a39f243a7e201bab49bb43ad1603748096380484ac8580991de6d,2021-05,Gwent Police,Gwent Police,-3.083007,51.600814,On or near MAPLE GARDENS,W01001413,Caerphilly 017C,Unable to prosecute suspect
1c9472fcdf6f2ab0cebf8586b89b579c1c3865329925f6b491c24bca8aa27b3a,2021-05,Gwent Police,Gwent Police,-3.222958,51.664081,On or near IVOR STREET,W01001387,Caerphilly 007C,Unable to prosecute suspect
123e8179296e8d5f0abd7b1b7f272d2281c2bb01e2eff7fd6e8a4a6c8a80f1d1,2021-05,Gwent Police,Gwent Police,-3.279483,51.650414,On or near CAERPHILLY ROAD,W01001377,Caerphilly 013A,Unable to prosecute suspect
c0dae7e2339e2c1e190a36746469e26db6d2ecc1f5ad12e598e1418600186c5c,2021-05,Gwent Police,Gwent Police,-3.224188,51.592746,On or near CLOS-Y-CEDR,W01001368,Caerphilly 019C,Unable to prosecute suspect
93693f6d975975297d84996c5f2fe3b5d0ad62b13b70dc3124846fecb799060a,2021-05,Gwent Police,Gwent Police,-2.838290,51.579745,On or near KENSINGTON PARK,W01001572,Monmouthshire 011A,Formal action is not in the public interest
81236beee25966ab1dac5b470fe9ae9e932d40c6d6090b38f6381f1fac67cda3,2021-05,Gwent Police,Gwent Police,-2.983313,51.591666,On or near HEREFORD STREET,W01001692,Newport 011E,Unable to prosecute suspect
a0a02e024d93fb9601ba6a5f48bcc716852b5623a29505b472cbf192608b9c75,2021-05,Gwent Police,Gwent Police,-3.000455,51.846429,On or near A465,W01001571,Monmouthshire 001D,Offender given a caution
90f6bbbbb86ab51f5f0f0a1dc908186aa88792eed845ad7a6c4a660d23fcb91c,2021-05,Gwent Police,Gwent Police,-3.162601,51.679674,On or near PEN-Y-BRYN COURT,W01001357,Caerphilly 006B,Investigation complete; no suspect identified
58f260831a05bf4a081650f01b511e9537908cd1f38d492316d8553b6c876b2f,2021-05,Gwent Police,Gwent Police,-2.759732,51.586233,On or near CHAUCER CLOSE,W01001598,Monmouthshire 010F,Investigation complete; no suspect identified
bff933bbb85f1baf5c95d4205f8a8471658807a8412f4d196b673ed8202fd85e,2021-05,Gwent Police,Gwent Police,-2.970242,51.589338,On or near SHELLEY ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
69940febacce5fe353b40465fae7fea758fb916c8528d2530bb640357881530a,2021-05,Gwent Police,Gwent Police,-3.248736,51.765937,On or near PARK HILL,W01001478,Blaenau Gwent 006C,Investigation complete; no suspect identified
4d6f2221fe6d6d10ff9018573a15b23ffaf80917d75b15aa3728f70494be06cc,2021-05,Gwent Police,Gwent Police,-3.095083,51.770652,On or near FORGE ROAD,W01001489,Torfaen 001C,Investigation complete; no suspect identified
351c7d004498b6438e7d7ed5a66993abaffa6eb87deffa8ad6299e5e8c51ffae,2021-05,Gwent Police,Gwent Police,-3.036187,51.580745,On or near PARKLANDS CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
b9b3c4a6560aaaad089f8e8e48550d21c89d0b56216f0255c15ebe82ec239730,2021-05,Gwent Police,Gwent Police,-3.209640,51.783339,On or near BRIDGE STREET,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
ff183a8afaf9c6dff267e251c1287edce25fd8af9ac21800a790f8fecfa07a6a,2021-05,Gwent Police,Gwent Police,-2.992315,51.582113,On or near COMMERCIAL ROAD,W01001687,Newport 014D,Suspect charged
7da4abba0df0e29a152f8034577b01c536938baa5b08e80a70aeaa57165f7e57,2021-05,Gwent Police,Gwent Police,-3.028889,51.662651,On or near Sports/Recreation Area,W01001522,Torfaen 007D,Unable to prosecute suspect
1d265fbabcda79b7e5f3095faf8d1ff6c64dadcb14e3aacaebfc3af09ae92b65,2021-05,Gwent Police,Gwent Police,-3.021286,51.656342,On or near LLANDAFF GREEN,W01001519,Torfaen 007A,Unable to prosecute suspect
d4083e8d433f52abba432037440e907e55a251470830a7e76eb0c5698d680460,2021-05,Gwent Police,Gwent Police,-3.028889,51.662651,On or near Sports/Recreation Area,W01001522,Torfaen 007D,Unable to prosecute suspect
50fc7216c6aafd04eb068a50cae57598dfa34d525e2551443e7c1d5bce5feb60,2021-05,Gwent Police,Gwent Police,-3.237656,51.771431,On or near LADYSMITH TERRACE,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
a0750a005f1d017ec2e9a87af790f7c1068c4ad96691b1c43244e4876404d34e,2021-05,Gwent Police,Gwent Police,-2.983872,51.596841,On or near CENFEDD STREET,W01001675,Newport 007A,Suspect charged
41670d2d463e050dea58544d8287afdb56fdfcaa49b2eca8f4d23411d63363ec,2021-05,Gwent Police,Gwent Police,-2.981236,51.586379,On or near GEORGE STREET BRIDGE,W01001690,Newport 013D,Unable to prosecute suspect
ebbf47f4e5dcca5dc4a7634422eb46ea2036ec9e43d66b3ae30e8e6893625ffd,2021-05,Gwent Police,Gwent Police,-3.132401,51.669809,On or near VALLEY MEADOW CLOSE,W01001381,Caerphilly 010B,Unable to prosecute suspect
811aaf1b4dc37ac99aafcda944d273049b0aa303fee18678c6cd03b25831c62b,2021-05,Gwent Police,Gwent Police,-3.246665,51.775957,On or near Supermarket,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
5f2939a3803379967adab7f1485705a341c567632ecdc6fbccf50bd4edb162bd,2021-05,Gwent Police,Gwent Police,-2.984876,51.593191,On or near GLOSTER STREET,W01001676,Newport 007B,Unable to prosecute suspect
d79e2c3d261f6a99456bc3b134bc30226580c5ba19f0eaf54eec4f696d3f1d45,2021-05,Gwent Police,Gwent Police,-3.028889,51.662651,On or near Sports/Recreation Area,W01001522,Torfaen 007D,Unable to prosecute suspect
eff243a1145abf6e0576a412f2158813505bb704c101bbe6eabfa0c42bf170d5,2021-05,Gwent Police,Gwent Police,-3.029157,51.647057,On or near THE BEECHES,W01001527,Torfaen 010C,Unable to prosecute suspect
8b88c4ebc7b44012b4b4375096c9f777bc40fc145931e5df1cedee4568a39ff7,2021-05,Gwent Police,Gwent Police,-3.130909,51.723710,On or near UPPER ARAIL STREET,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
55d6f2e88bcfbe38712926458887058d8e96bc9f2ead0d76daad41337fd69c2f,2021-05,Gwent Police,Gwent Police,-3.152353,51.769888,On or near Park/Open Space,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
c8bdebb8c58cd85cb55154706013d4b63efa1a1e497b1831c0a3f9e96a6d9c57,2021-05,Gwent Police,Gwent Police,-3.125980,51.806101,On or near QUARRY ROAD,W01001562,Monmouthshire 003B,Unable to prosecute suspect
84ff4d02f75f703f78d806fadbbd6997793c026ccd64b9d603cfca19bfe1d930,2021-05,Gwent Police,Gwent Police,-3.153881,51.487184,On or near CECIL STREET,W01001697,Cardiff 036D,Unable to prosecute suspect
5e1a3cbab125819ade4cb3c7f0eac5b21791576f26a55e5767cc7aeb00500642,2021-05,Gwent Police,Gwent Police,-3.065260,51.749256,On or near VARTEG ROAD,W01001482,Torfaen 002A,Unable to prosecute suspect
9db17e1e66dcb9f8d9f34ae82a226c236207226811c5d3934493ea3b90348f9c,2021-05,Gwent Police,Gwent Police,-3.268935,51.600345,On or near BRYNGELLI TERRACE,W01001333,Caerphilly 018D,Unable to prosecute suspect
3570c14445326668e2cde3c5113a1ac5acb689714dc7dd36fb3dcd6c3cf957a3,2021-05,Gwent Police,Gwent Police,-3.197001,51.672198,On or near PENTWYN AVENUE,W01001347,Caerphilly 005C,Unable to prosecute suspect
d9aee1c6633f9f1096ce907619830e9da99ac11f9daa17ba1a2ee7c8f3f6a368,2021-05,Gwent Police,Gwent Police,-2.984362,51.576740,On or near LINTON STREET,W01001661,Newport 018C,Unable to prosecute suspect
f5c37d94d7769bb0209a6d92ec8021f2cbe99b5d9954bd498063f11714134087,2021-05,Gwent Police,Gwent Police,-2.975785,51.629737,On or near LONGBRIDGE,W01001509,Torfaen 013D,Suspect charged
607721ecaa6b5ff290d400638bce1893146b89086d3d97054de3826c8e237a3e,2021-05,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Offender given a drugs possession warning
fc2c8324b1284ff49574fafce166e13d3aa4838fe55f2bad98d8ab374c77050c,2021-05,Gwent Police,Gwent Police,-3.018158,51.610926,On or near PARRET CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
b4bbe73903aacdeb51810f68e26f31b66aa5e0e6cdd26dbf8b31bccfa0001db2,2021-05,Gwent Police,Gwent Police,-3.240338,51.588377,On or near HEOL ANEURIN,W01001393,Caerphilly 019D,Unable to prosecute suspect
22b11ebbd532e7b8003eb63ec3611896bcd02b12e7357efa73bbbe3f9c430dd6,2021-05,Gwent Police,Gwent Police,-2.670853,51.643295,On or near MYRTLE PLACE,W01001587,Monmouthshire 008C,Unable to prosecute suspect
4e65878d768531e5a0c9d9e62fc56e513707c09f10017bffd92be5754724fde3,2021-05,Gwent Police,Gwent Police,-3.140240,51.732620,On or near Parking Area,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
3d3927a03ed0fc851c1b36a9c7fb17ebfaf98e5f97965b06a156b53548ed45b1,2021-05,Gwent Police,Gwent Police,-3.057450,51.586517,On or near Parking Area,W01001672,Newport 009C,Unable to prosecute suspect
2a4ddad165fe7b444caa35c00eebe8638109aff155c5218ad5fab8919909ebf1,2021-05,Gwent Police,Gwent Police,-3.240517,51.587530,On or near BRYNTIRION,W01001395,Caerphilly 023C,Unable to prosecute suspect
9b9690cb27f2cecd075bb52aec47cb5c86758cffea025a45601fd0a1f162c300,2021-05,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Unable to prosecute suspect
9c70e3b99106b0be907fe5e40da819430efe714b9e26ceb0f06ced370f28a3c8,2021-05,Gwent Police,Gwent Police,-3.237347,51.691229,On or near HEOLDDU GROVE,W01001336,Caerphilly 004A,Offender given a drugs possession warning
a66f22fb4dc542067314cb44d68bd63b53c3f3b46d6bbd917d748263ea55733d,2021-05,Gwent Police,Gwent Police,-2.976051,51.584920,On or near WALSALL STREET,W01001644,Newport 013C,Unable to prosecute suspect
20a26c575d74b204f67398e99a1803df434b7682c9951bfba54990e3cb164ec2,2021-05,Gwent Police,Gwent Police,-3.037673,51.696517,On or near Sports/Recreation Area,W01001496,Torfaen 004B,Unable to prosecute suspect
fc4b8105a930d09b43b155abc205397b525d213b85bf37e72de7dc2fa3436ed5,2021-05,Gwent Police,Gwent Police,-3.021307,51.828060,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Suspect charged
6b6d1d3830900871b9e5cacbb88c0511dc81021a0b8e0b67f2a2fc3e86afd705,2021-05,Gwent Police,Gwent Police,-3.210990,51.666929,On or near ELGAR CLOSE,W01001353,Caerphilly 007B,Unable to prosecute suspect
17bfd026f3b66a862e9fbc4fcdbbb0eb839c3b62dbc32747c359441cd189fea9,2021-05,Gwent Police,Gwent Police,-3.040436,51.650456,On or near Pedestrian Subway,W01001526,Torfaen 010B,Unable to prosecute suspect
0f0793d817bae53617aeb20bc43297502d28afd3be11fdfa72d31faf180bae53,2021-05,Gwent Police,Gwent Police,-3.021307,51.828060,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Suspect charged
5eafb2f3776ed04b83931024024f1945bdff7fb59520574f62f1c493a8a588b6,2021-05,Gwent Police,Gwent Police,-3.203310,51.666883,On or near PARFITT PLACE,W01001348,Caerphilly 009A,Unable to prosecute suspect
9b78471b9fb460afedeb76fa6e7f78561e5cdf960223e999844e8c3d4fd051a9,2021-05,Gwent Police,Gwent Police,-3.213810,51.672367,On or near PENCOED AVENUE,W01001352,Caerphilly 007A,Unable to prosecute suspect
1249f9d162714675ff3207d08b08f25ffb64fefc0145d818e87a2b8d2b390447,2021-05,Gwent Police,Gwent Police,-3.086092,51.608501,On or near ALMOND AVENUE,W01001410,Caerphilly 016D,Unable to prosecute suspect
db63cb87339ab8cde22d61afebccea4665dee4195e77297902a356a08cf56763,2021-05,Gwent Police,Gwent Police,-3.278832,51.743287,On or near VICARAGE LANE,W01001406,Caerphilly 001D,Offender given a drugs possession warning
4e555abfac1eb9e1afb6f37c352c4644060f4b63d606fef557febb160886d7a3,2021-05,Gwent Police,Gwent Police,-3.008958,51.565957,On or near Pedestrian Subway,W01001633,Newport 019A,Unable to prosecute suspect
c56a56a33b10cffbc6f66fdad63da2885df08fb9f47482fd58dc8a76c0f44a9a,2021-05,Gwent Police,Gwent Police,-2.781508,51.587663,On or near BUCKLAND CLOSE,W01001582,Monmouthshire 011D,Unable to prosecute suspect
ed24e38ccf08fb5d68934f1e8d016d5e8b1aaab49a319788c010be817014c454,2021-05,Gwent Police,Gwent Police,-3.187490,51.797745,On or near WESTERN AVENUE,W01001447,Blaenau Gwent 002B,Suspect charged
a4526ee3e03ee5c569a166b2c4282aad219c9f54f8b3cad7c701310276d055e3,2021-05,Gwent Police,Gwent Police,-2.974840,51.589669,On or near KENSINGTON GROVE,W01001612,Newport 011B,Unable to prosecute suspect
71f23bf7a715e4b763919ebb55aebb1e95d4146e12f634033fe8c483b2496796,2021-05,Gwent Police,Gwent Police,-3.160568,51.766957,On or near FORGE LANE,W01001443,Blaenau Gwent 005A,Local resolution
55730c66e8e4640639c4eb70805ea75be44f7c83b9ea82d5bd0c3ebba386043f,2021-05,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Suspect charged
ff681803e3690bde8f3136dcceafcf1ee13e188a1b1ea700cd68fecd920965f5,2021-05,Gwent Police,Gwent Police,-3.021307,51.828060,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Suspect charged
daa74d47ebc14523516f1cc1738cff7baace46975cd204973444b93d4b52d909,2021-05,Gwent Police,Gwent Police,-2.727779,51.804646,On or near CARBONNE CLOSE,W01001577,Monmouthshire 004E,Suspect charged
dab52f9e574ac089311acd19287495eb6f4b42cff1d1edfa7d27d121766c3265,2021-05,Gwent Police,Gwent Police,-3.033722,51.613928,On or near MEDWAY COURT,W01001621,Newport 003E,Unable to prosecute suspect
52c5aa028e884e56d51a72a4e85487874dbcbb497443ce90fc04b82e713d83d5,2021-05,Gwent Police,Gwent Police,-2.970045,51.582111,On or near JENKINS STREET,W01001644,Newport 013C,Unable to prosecute suspect
0114e753b71adfc670bfeb8c2f748d2b30ed79df8fe5f5271ae069e5c8c68701,2021-05,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Offender given a drugs possession warning
4afe1fe44e6b0a1913491c41436c4d0cd4c7302c188da6de55d6f388c15d677a,2021-05,Gwent Police,Gwent Police,-3.008903,51.583006,On or near STOW HILL,W01001629,Newport 017A,Unable to prosecute suspect
dc13e7418c7df162016448f81de2347d595766302f13c16376f5b42bb93b6be0,2021-05,Gwent Police,Gwent Police,-3.002773,51.608073,On or near GRAIG PARK HILL,W01001655,Newport 002E,Unable to prosecute suspect
54a6aabf6630d2c50151882af16b10492a0b2e113cdeeb4522a5a65b584500c4,2021-05,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
2afb0a435fc74b8d2903bdbe4bb9112e754d5efaeccb39dd8883d6423ebebd2b,2021-05,Gwent Police,Gwent Police,-3.328818,51.773393,On or near Park/Open Space,W01001429,Caerphilly 001F,Offender given penalty notice
c0ef81c9f1034754513c599851a4ab55d2505a06db2ad298bb9bc9488da90527,2021-05,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Suspect charged
f2e1bd3eee7c60ea4b1b1842f27c8fcdcef46fe785956df6a59193e214e3af05,2021-05,Gwent Police,Gwent Police,-3.050936,51.711900,On or near Sports/Recreation Area,W01001531,Torfaen 003D,Unable to prosecute suspect
5b5dea91d2cbf8ab0c3b36fec913e6062f67af2f11cf9f99c00b6bb8baee9376,2021-05,Gwent Police,Gwent Police,-3.037673,51.696517,On or near Sports/Recreation Area,W01001496,Torfaen 004B,Unable to prosecute suspect
c53d47431f261c2ac6753c5f252a3a4a69ebd7d4bbcee0d4e6d98bb753c5bf91,2021-05,Gwent Police,Gwent Police,-2.998192,51.602699,On or near BRYNGLAS ROAD,W01001683,Newport 006D,Unable to prosecute suspect
b9c5dc4ff39cb6b412ee087f0c61f785feba109a3c93c64d29baca1f2f0f2647,2021-05,Gwent Police,Gwent Police,-3.244290,51.722815,On or near CHAPEL STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
